user_id,recomendations
1491,"[1082185, 901062, 951590, 986947, 834484]"
1492,"[995242, 849843, 847982, 1102959, 866227]"
1493,"[1106523, 1133018, 923746, 908531, 914190]"
1494,"[923746, 1033615, 995242, 857849, 883404]"
1495,"[1003600, 1022254, 849843, 953476, 861272]"
1496,"[1029743, 1106523, 965766, 951590, 866211]"
1497,"[995242, 923746, 976199, 1005186, 1028816]"
1498,"[1082185, 861272, 5569471, 908846, 866227]"
1499,"[908318, 1082185, 981760, 6534166, 5569471]"
1500,"[1029743, 981760, 995785, 951590, 1122358]"
1501,"[1082185, 6534178, 951412, 860776, 995785]"
1502,"[1082185, 1070820, 862349, 1038217, 840361]"
1503,"[1082185, 824005, 849843, 5978648, 1050229]"
1504,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1505,"[868764, 1040807, 1053690, 1133018, 1005186]"
1506,"[994928, 849843, 1044078, 1071939, 995785]"
1507,"[6534178, 844165, 879755, 1122358, 868764]"
1508,"[1058997, 1126899, 981760, 862349, 1122358]"
1509,"[6534178, 1029743, 1042438, 872137, 1005186]"
1510,"[1133018, 6534178, 1005186, 1039156, 866227]"
1511,"[908531, 5569230, 1106523, 8090521, 1133018]"
1512,"[1082185, 1029743, 6534178, 1058997, 1005186]"
1513,"[940947, 1005186, 1022003, 1092026, 903325]"
1514,"[1082185, 1081177, 1058997, 995785, 961554]"
1515,"[995242, 981760, 5569230, 986912, 962229]"
1516,"[844165, 1075368, 1092026, 890610, 826249]"
1517,"[1070820, 862349, 5569471, 826249, 951590]"
1518,"[1029743, 1106523, 923746, 883404, 849843]"
1519,"[849843, 916122, 860776, 1070820, 5569230]"
1520,"[6534178, 1029743, 883404, 995242, 8090521]"
1521,"[1082185, 940947, 1133018, 995242, 1085604]"
1522,"[1126899, 5569471, 981760, 962229, 859075]"
1523,"[1029743, 6534178, 923746, 908531, 1126899]"
1524,"[1082185, 1058997, 5569471, 1126899, 6534178]"
1525,"[1029743, 1033615, 840361, 844165, 995242]"
1526,"[894236, 986912, 1077555, 1133018, 844165]"
1527,"[1082185, 6534178, 1029743, 5569230, 951590]"
1528,"[1082185, 6534178, 1029743, 923746, 908531]"
1529,"[6534178, 1106523, 6533765, 1058997, 995785]"
1530,"[1082185, 1058997, 1028816, 6534166, 866211]"
1531,"[1082185, 1058997, 1126899, 1075368, 916122]"
1532,"[914190, 5569471, 1082185, 6534178, 890610]"
1533,"[1082185, 1029743, 1070820, 6534178, 995242]"
1534,"[6534178, 923746, 5978656, 999971, 1070820]"
1535,"[1106523, 1133018, 883404, 844165, 5568378]"
1536,"[6534178, 1029743, 1075368, 1126899, 5569471]"
1537,"[995242, 1133018, 1029743, 1106523, 883404]"
1538,"[1029743, 995242, 883404, 5568378, 1075368]"
1539,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1540,"[844165, 868764, 1133018, 1106523, 883404]"
1541,"[1082185, 1029743, 5978656, 901062, 962229]"
1542,"[1133018, 995242, 849843, 1085604, 916122]"
1543,"[953476, 995242, 1053690, 1029743, 849843]"
1544,"[1058997, 908531, 6533889, 862349, 903325]"
1545,"[1106523, 8090521, 1133018, 923746, 833025]"
1546,"[995242, 965766, 999971, 1132771, 908531]"
1547,"[6534178, 1039156, 894236, 995242, 893501]"
1548,"[1029743, 995242, 951590, 1053690, 1022003]"
1549,"[866227, 1122358, 981760, 849843, 986912]"
1550,"[994928, 999971, 1033615, 1132770, 1133018]"
1551,"[1070820, 1058997, 995242, 908531, 1071939]"
1552,"[1029743, 861272, 5569230, 1022003, 951590]"
1553,"[899624, 995785, 849843, 999971, 1038217]"
1554,"[6534178, 1005186, 5569230, 986912, 6533765]"
1555,"[1029743, 1053690, 908531, 995242, 5569230]"
1556,"[1082185, 1096036, 840361, 916122, 995242]"
1557,"[1082185, 6534178, 1133018, 860776, 1106523]"
1558,"[995242, 1005186, 995785, 1041259, 976998]"
1559,"[940947, 1106523, 1075368, 1026118, 1132770]"
1560,"[923746, 1029743, 995242, 1039156, 890610]"
1561,"[1106523, 923746, 1126899, 1026118, 1028816]"
1562,"[1029743, 6534178, 995242, 908531, 883404]"
1563,"[1070820, 1126899, 860776, 951412, 1039156]"
1564,"[1082185, 1044078, 1028816, 951590, 840361]"
1565,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1566,"[6534178, 995242, 976199, 995785, 849843]"
1567,"[1026118, 1082185, 1106523, 1133018, 951590]"
1568,"[834484, 923746, 826249, 899624, 883404]"
1569,"[995242, 923746, 844165, 866211, 999971]"
1570,"[979707, 1058997, 995242, 908531, 1041259]"
1571,"[1070820, 6534178, 844165, 995785, 860776]"
1572,"[1126899, 1039156, 1058997, 995785, 824005]"
1573,"[1082185, 6534178, 1053763, 1005186, 5978648]"
1574,"[908531, 847982, 1056509, 907014, 995242]"
1575,"[1082185, 1070820, 1022254, 1026118, 862349]"
1576,"[1029743, 981760, 849843, 911812, 834484]"
1577,"[1029743, 883404, 995785, 938700, 866211]"
1578,"[1022003, 916122, 995785, 1029743, 1038217]"
1579,"[1082185, 995242, 908531, 1005186, 951590]"
1580,"[995785, 1132770, 882441, 995242, 1005186]"
1581,"[5569471, 1029743, 1070820, 849843, 1114597]"
1582,"[1058997, 1126899, 834484, 825541, 916122]"
1583,"[1082185, 1029743, 1106523, 6534178, 995242]"
1584,"[6534178, 981760, 1029743, 995785, 951590]"
1585,"[6534178, 1082185, 5569471, 1058997, 5569230]"
1586,"[916122, 1026118, 1043301, 1041259, 1051516]"
1587,"[1029743, 6534178, 1065593, 962229, 859075]"
1588,"[1082185, 6034857, 1003188, 908531, 1028816]"
1589,"[981760, 870515, 1038217, 840361, 1022254]"
1590,"[995785, 854852, 1070820, 1029743, 908531]"
1591,"[1082185, 995785, 929668, 6534166, 1070820]"
1592,"[1058997, 6534178, 1110843, 1005186, 5569230]"
1593,"[979707, 1082185, 1029743, 861272, 995242]"
1594,"[6534178, 1106523, 6533765, 883404, 965766]"
1595,"[1137775, 971922, 6534178, 987562, 1005186]"
1596,"[979707, 847270, 861272, 953476, 1040807]"
1597,"[6534178, 1133018, 1080414, 859075, 845208]"
1598,"[995242, 951590, 1056509, 1029743, 986912]"
1599,"[951590, 1133018, 1068719, 840361, 1043590]"
1600,"[1106523, 6534178, 1133018, 849843, 1132770]"
1601,"[979707, 1058997, 994928, 1075368, 995785]"
1602,"[1029743, 1058997, 1070820, 860776, 1082185]"
1603,"[834484, 860776, 1065593, 847982, 5978656]"
1604,"[1022003, 832678, 1050229, 5569230, 986912]"
1605,"[1082185, 1029743, 6534178, 995242, 1005186]"
1606,"[1043590, 849843, 1022003, 965766, 990797]"
1607,"[5569471, 5569230, 844165, 8090521, 8090537]"
1608,"[1082185, 995785, 1133018, 1026118, 860776]"
1609,"[1082185, 1029743, 951590, 6533889, 866211]"
1610,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1611,"[1037840, 1029743, 844165, 1026118, 1028816]"
1612,"[1082185, 6534178, 860776, 1070820, 1058997]"
1613,"[994928, 849843, 1044078, 951590, 1029743]"
1614,"[1082185, 1106523, 923746, 1120741, 894236]"
1615,"[1029743, 995242, 868764, 844165, 994928]"
1616,"[916122, 962229, 1101010, 1106523, 1022003]"
1617,"[1106523, 1133018, 994928, 1005186, 981760]"
1618,"[1082185, 6534178, 981760, 903325, 1006184]"
1619,"[1082185, 1133018, 834484, 6534178, 1075368]"
1620,"[6534178, 1133018, 1106523, 5569230, 883404]"
1621,"[1065593, 933835, 849843, 1106523, 1092026]"
1622,"[1082185, 995242, 6534178, 860776, 1062002]"
1623,"[999971, 1106523, 6533765, 6534166, 1065593]"
1624,"[1082185, 1026118, 5569230, 986912, 844165]"
1625,"[1106523, 1133018, 883404, 1005186, 879755]"
1626,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1627,"[1082185, 6534178, 6533765, 860776, 909714]"
1628,"[1082185, 1029743, 1106523, 6534178, 995242]"
1629,"[1082185, 899624, 1029743, 995242, 844165]"
1630,"[1082185, 981760, 5978656, 894236, 5585510]"
1631,"[1029743, 826249, 995242, 883404, 1120741]"
1632,"[1082185, 1070820, 1065593, 862349, 6534178]"
1633,"[1082185, 995242, 859075, 951590, 1101010]"
1634,"[1044078, 1070820, 862349, 844165, 883404]"
1635,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1636,"[1082185, 1106523, 883404, 995242, 1029743]"
1637,"[1082185, 1029743, 6534178, 1126899, 986912]"
1638,"[1058997, 923746, 1126899, 1055646, 862349]"
1639,"[1106523, 1133018, 844165, 8090537, 879755]"
1640,"[1037840, 1106523, 6534178, 923746, 1075368]"
1641,"[1058997, 1126899, 994928, 995785, 834484]"
1642,"[1082185, 1106523, 845208, 995785, 1133018]"
1643,"[1106523, 6534178, 868764, 923746, 844165]"
1644,"[1082185, 1029743, 1106523, 6534178, 995242]"
1645,"[976199, 6034857, 866211, 5978648, 951412]"
1646,"[1058997, 908531, 1126899, 859075, 834117]"
1647,"[1082185, 1029743, 1106523, 6534178, 995242]"
1648,"[6534178, 1106523, 1133018, 5569230, 883404]"
1649,"[1082185, 995785, 1133018, 834484, 916122]"
1650,"[962568, 834484, 903325, 1058997, 860776]"
1651,"[1082185, 1058997, 6034857, 1041259, 862349]"
1652,"[5568378, 1075368, 965766, 951590, 5978648]"
1653,"[1082185, 6534178, 1029743, 999971, 834484]"
1654,"[1082185, 1070820, 5569471, 5569230, 1028816]"
1655,"[1029743, 5569471, 903325, 976998, 866227]"
1656,"[1082185, 1029743, 1106523, 6534178, 986912]"
1657,"[1053690, 883404, 916381, 866227, 6534178]"
1658,"[909894, 981760, 885290, 1006184, 916122]"
1659,"[1082185, 824005, 995242, 1028816, 1029743]"
1660,"[1106523, 923746, 5569230, 849843, 951590]"
1661,"[1082185, 1070820, 923746, 883404, 1126899]"
1662,"[916122, 951412, 1126899, 866211, 1070820]"
1663,"[1029743, 1070820, 6534178, 5568378, 981760]"
1664,"[883404, 868764, 1065593, 1044078, 826249]"
1665,"[1058997, 995242, 6533889, 6034857, 986912]"
1666,"[1048462, 951590, 962229, 1122358, 1038217]"
1667,"[995242, 844165, 986912, 1092026, 951590]"
1668,"[6534178, 1106523, 1082185, 1133018, 1005186]"
1669,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1670,"[1133018, 849843, 951590, 860975, 866227]"
1671,"[1082185, 961554, 1126899, 1058997, 901062]"
1672,"[1082185, 1106523, 923746, 883404, 1070015]"
1673,"[1053690, 6534178, 1106523, 1133018, 844165]"
1674,"[995242, 923746, 994928, 849843, 862349]"
1675,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1676,"[1082185, 845208, 903325, 834484, 5569471]"
1677,"[1029743, 995242, 5568378, 981760, 885290]"
1678,"[1106523, 1029743, 940947, 1003188, 883404]"
1679,"[940947, 908531, 1005186, 1048462, 986912]"
1680,"[1058997, 840361, 1126899, 981760, 883404]"
1681,"[995242, 6534178, 976998, 1082185, 1029743]"
1682,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1683,"[979707, 1070820, 844165, 5569471, 849843]"
1684,"[1106523, 1092026, 951590, 1085604, 8090521]"
1685,"[861272, 1058997, 995242, 908531, 5569471]"
1686,"[1022003, 986912, 1005186, 883404, 995242]"
1687,"[5978648, 1058997, 908531, 832678, 976199]"
1688,"[883404, 1029743, 6534178, 5569230, 840361]"
1689,"[995785, 994928, 995242, 883404, 923746]"
1690,"[1133018, 951590, 832678, 5569230, 8090521]"
1691,"[1082185, 962568, 1133018, 1056509, 933835]"
1692,"[995242, 1038217, 999971, 1029743, 1044078]"
1693,"[1082185, 995785, 1110572, 1126899, 1026118]"
1694,"[6533765, 859075, 951590, 6534178, 1070015]"
1695,"[1082185, 849843, 976998, 1102959, 6534178]"
1696,"[1070820, 1082185, 1029743, 862349, 860776]"
1697,"[1029743, 995242, 1044078, 826249, 999858]"
1698,"[976199, 1070015, 927191, 986912, 879755]"
1699,"[874972, 847982, 1106523, 1133018, 6034857]"
1700,"[908531, 5568378, 833025, 990797, 916122]"
1701,"[6534178, 995242, 5568378, 995785, 1026118]"
1702,"[899624, 1106523, 962229, 916122, 1101010]"
1703,"[923746, 1106523, 965766, 1039156, 1057260]"
1704,"[1005186, 981760, 1132770, 862349, 1065593]"
1705,"[995242, 883404, 1070015, 5568378, 1044078]"
1706,"[1106523, 995785, 5978648, 1065593, 1122358]"
1707,"[962229, 1085604, 995242, 861445, 5569230]"
1708,"[1082185, 1029743, 995242, 951590, 860975]"
1709,"[995242, 1133018, 1080414, 6534178, 908531]"
1710,"[1082185, 6534178, 1126899, 1106523, 1133018]"
1711,"[1029743, 1106523, 923746, 849843, 845208]"
1712,"[1082185, 1058997, 1126899, 849843, 1057260]"
1713,"[1082185, 1133018, 5569230, 1028816, 986912]"
1714,"[1082185, 1043590, 1133018, 6534178, 981760]"
1715,"[1058997, 1126899, 981760, 1041259, 862349]"
1716,"[995242, 1085604, 826249, 953476, 5978656]"
1717,"[1082185, 1029743, 995242, 995785, 1056509]"
1718,"[1082185, 1037840, 1070820, 1005186, 5569230]"
1719,"[1082185, 940947, 1106523, 1070820, 849843]"
1720,"[951590, 916122, 913210, 909714, 1070820]"
1721,"[1106523, 1133018, 1005186, 995785, 1041259]"
1722,"[994928, 1119051, 1126899, 1051516, 987562]"
1723,"[1133018, 866211, 5978648, 834484, 1040807]"
1724,"[1082185, 1106523, 1058997, 1126899, 5978648]"
1725,"[1082185, 1026118, 986912, 860776, 903325]"
1726,"[6534178, 979707, 5978656, 824005, 847270]"
1727,"[1082185, 940947, 1029743, 1106523, 6534178]"
1728,"[1098066, 826249, 1126899, 1096036, 883404]"
1729,"[1005186, 1110843, 1029743, 995242, 1075368]"
1730,"[1082185, 1029743, 6534178, 995242, 5569471]"
1731,"[1082185, 1126899, 1106523, 1058997, 1029624]"
1732,"[1082185, 1029743, 860975, 1106523, 1133018]"
1733,"[849843, 986912, 961554, 879755, 1133018]"
1734,"[1082185, 6534178, 1075368, 833025, 5569230]"
1735,"[995242, 6534178, 840361, 995785, 951590]"
1736,"[1070820, 1058997, 868764, 844165, 965766]"
1737,"[1082185, 1058997, 923746, 927191, 849843]"
1738,"[923746, 981760, 1106523, 883404, 1133018]"
1739,"[908531, 5568378, 1133018, 1048462, 1106523]"
1740,"[1082185, 6533889, 6034857, 6534166, 1056509]"
1741,"[1082185, 1106523, 6534178, 1092026, 847982]"
1742,"[1044078, 833025, 986912, 894236, 12810393]"
1743,"[899624, 6534178, 5569230, 6534166, 990797]"
1744,"[1082185, 1029743, 1106523, 866211, 901062]"
1745,"[1106523, 923746, 871756, 983584, 849843]"
1746,"[1106523, 908531, 1075368, 833025, 951590]"
1747,"[962568, 845208, 903325, 6534178, 1106523]"
1748,"[6534178, 1133018, 1106523, 962229, 844179]"
1749,"[1082185, 6534178, 951590, 862349, 995242]"
1750,"[1082185, 5568378, 5569230, 849843, 986912]"
1751,"[1070820, 1098066, 1053690, 5569230, 1065593]"
1752,"[1133018, 844165, 1033615, 1065593, 1098066]"
1753,"[6534178, 866227, 879755, 1133018, 844165]"
1754,"[1029743, 908531, 962229, 995242, 5569230]"
1755,"[1043751, 951590, 834484, 1065593, 847982]"
1756,"[1082185, 1070820, 6534178, 923746, 1126899]"
1757,"[1037840, 995242, 1075368, 5569230, 1048462]"
1758,"[1082185, 899624, 1126899, 849843, 1132771]"
1759,"[1044078, 1126899, 1058997, 883404, 1005186]"
1760,"[1029743, 953476, 1075368, 986912, 903325]"
1761,"[1133018, 994928, 1026118, 849843, 907014]"
1762,"[6534178, 1029743, 995242, 923746, 908531]"
1763,"[1075368, 1037840, 1041259, 1106523, 908846]"
1764,"[6534178, 903325, 908531, 1075368, 901062]"
1765,"[1070820, 862349, 995242, 951590, 844165]"
1766,"[1133018, 883404, 1005186, 849843, 962568]"
1767,"[883404, 5569230, 1106523, 908531, 1053690]"
1768,"[899624, 995785, 994928, 1038217, 6034857]"
1769,"[1039156, 872137, 1022254, 981760, 1040807]"
1770,"[5978656, 1039156, 995242, 989101, 6534178]"
1771,"[1082185, 1029743, 1106523, 6534178, 995242]"
1772,"[1082185, 995242, 844165, 986912, 860975]"
1773,"[860776, 5569471, 916122, 6534178, 840361]"
1774,"[861272, 995242, 990797, 1101173, 8090537]"
1775,"[1082185, 6534178, 5569471, 866211, 893501]"
1776,"[1082185, 1026118, 849843, 995242, 1070820]"
1777,"[1058997, 923746, 1126899, 5569471, 835098]"
1778,"[6534178, 1029743, 5978656, 961554, 826249]"
1779,"[1023958, 1070820, 862349, 908531, 962568]"
1780,"[1106523, 1053763, 981760, 951590, 1065593]"
1781,"[1082185, 1028816, 930118, 908846, 6534178]"
1782,"[995242, 1075368, 1026118, 5569230, 951590]"
1783,"[1082185, 6534178, 1058997, 1126899, 866211]"
1784,"[860776, 979707, 1126899, 904360, 824005]"
1785,"[1082185, 1058997, 866227, 1126899, 908531]"
1786,"[6534178, 5568378, 1005186, 995785, 1026118]"
1787,"[1043590, 861272, 849843, 833025, 1033615]"
1788,"[6534178, 995242, 909714, 834484, 1003600]"
1789,"[883404, 1005186, 1044078, 1098066, 8090537]"
1790,"[1050229, 951590, 913210, 1082185, 834484]"
1791,"[845208, 916122, 995242, 1039156, 976199]"
1792,"[1075368, 1133018, 1106523, 847982, 962229]"
1793,"[1106523, 1133018, 5568378, 981760, 849843]"
1794,"[1029743, 1106523, 861272, 995242, 5569230]"
1795,"[8090521, 1070820, 862349, 1039156, 5978656]"
1796,"[6534178, 1029743, 965766, 951590, 1106523]"
1797,"[1082185, 995785, 962568, 981760, 862349]"
1798,"[1082185, 5569471, 995785, 1026118, 1028816]"
1799,"[1114597, 923746, 981760, 1026118, 834484]"
1800,"[6534178, 1082185, 1058997, 908531, 1126899]"
1801,"[1114597, 5569230, 1050851, 1041259, 1092026]"
1802,"[1082185, 885290, 1041259, 1005186, 908846]"
1803,"[1022254, 1029743, 951590, 5569230, 1056509]"
1804,"[1082185, 6534178, 995242, 1029743, 994928]"
1805,"[1082185, 6534178, 1005186, 1075368, 1102959]"
1806,"[1029743, 1126899, 893018, 1022003, 849843]"
1807,"[1082185, 1058997, 923746, 1126899, 981760]"
1808,"[1037840, 894236, 1053690, 844165, 1005186]"
1809,"[995242, 901062, 961554, 840361, 860776]"
1810,"[6534178, 849843, 994928, 995785, 908846]"
1811,"[1106523, 6534178, 1133018, 1070015, 1033615]"
1812,"[1132770, 976998, 1110843, 6534178, 1070015]"
1813,"[1082185, 6534178, 1053763, 1055646, 1122358]"
1814,"[995785, 1029743, 907014, 962229, 976199]"
1815,"[6534178, 1029743, 995242, 833025, 5569230]"
1816,"[5978656, 1070820, 6534178, 1029743, 908531]"
1817,"[1082185, 995242, 981760, 1043301, 849843]"
1818,"[1133018, 883404, 5568378, 1041259, 847982]"
1819,"[995242, 1005186, 981760, 995785, 849843]"
1820,"[1082185, 1070820, 1058997, 903325, 862349]"
1821,"[1106523, 5568378, 854852, 933835, 8090521]"
1822,"[1029743, 844165, 1106523, 962229, 1062002]"
1823,"[1082185, 916122, 862349, 847982, 860776]"
1824,"[834484, 1038217, 962229, 1106523, 5569471]"
1825,"[6534178, 5569471, 981760, 847982, 859075]"
1826,"[995242, 1022003, 908531, 1029743, 999971]"
1827,"[940947, 1029743, 908531, 5568378, 1044078]"
1828,"[1082185, 1126899, 824005, 981760, 970030]"
1829,"[1082185, 995242, 8090537, 878996, 6534178]"
1830,"[1082185, 1029743, 1106523, 6534178, 995242]"
1831,"[6534178, 1082185, 995785, 845208, 5978656]"
1832,"[1082185, 1058997, 849843, 951412, 961554]"
1833,"[908531, 1133018, 1106523, 1070820, 1058997]"
1834,"[1029743, 995242, 951590, 1050229, 1053690]"
1835,"[1082185, 6534178, 933835, 1003600, 1005186]"
1836,"[1058997, 1082185, 1126899, 6534178, 965766]"
1837,"[1082185, 854852, 6534178, 1041259, 986947]"
1838,"[1133018, 995242, 953476, 5569471, 5569230]"
1839,"[1106523, 5978656, 1133018, 995242, 883404]"
1840,"[1026118, 965766, 1092026, 1110572, 5978656]"
1841,"[994928, 1022254, 999858, 1062002, 1037863]"
1842,"[883003, 986912, 951590, 862349, 1057260]"
1843,"[1070820, 908531, 844165, 1028816, 951590]"
1844,"[1043301, 903325, 834484, 1081177, 995785]"
1845,"[1082185, 976199, 923746, 1126899, 1127831]"
1846,"[833025, 908531, 1029743, 849843, 5569230]"
1847,"[5569230, 995785, 951590, 1070820, 862349]"
1848,"[1082185, 951590, 1005186, 995785, 908531]"
1849,"[1029743, 1133018, 995242, 883404, 1005186]"
1850,"[1082185, 6534178, 860776, 834484, 862349]"
1851,"[995242, 883404, 5569471, 5569230, 951590]"
1852,"[1082185, 923746, 866211, 901062, 1024306]"
1853,"[1082185, 1043590, 1029743, 953476, 1075368]"
1854,"[5978648, 6534178, 1127831, 1133018, 6534166]"
1855,"[1082185, 1037840, 1029743, 6534178, 995242]"
1856,"[1070820, 883404, 986912, 862349, 1095275]"
1857,"[1029743, 6534178, 995242, 908531, 883404]"
1858,"[995785, 1058997, 860776, 870515, 1126899]"
1859,"[868764, 844165, 5568378, 1102959, 970030]"
1860,"[1082185, 981760, 862349, 866211, 962568]"
1861,"[1033615, 1029743, 995242, 5568378, 849843]"
1862,"[6534178, 1005186, 5569230, 1028816, 908846]"
1863,"[1133018, 908531, 5569230, 866211, 962229]"
1864,"[1082185, 923746, 995242, 903325, 1024306]"
1865,"[862349, 908846, 1039156, 986912, 1070820]"
1866,"[1082185, 1029743, 6534178, 860776, 908846]"
1867,"[6534178, 1126899, 5569471, 5569230, 1080414]"
1868,"[844165, 994928, 981760, 1043751, 1133018]"
1869,"[1126899, 940947, 1058997, 916122, 923746]"
1870,"[1070820, 883404, 5568378, 862349, 866211]"
1871,"[1082185, 834484, 824005, 854852, 1003600]"
1872,"[1082185, 6534178, 1058997, 923746, 995785]"
1873,"[1082185, 1101010, 962229, 6534178, 6533765]"
1874,"[1029743, 6534178, 849843, 994928, 962568]"
1875,"[979707, 6533889, 6534166, 5569230, 6034857]"
1876,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1877,"[1029743, 995242, 883404, 1122358, 1085604]"
1878,"[979707, 1106523, 995785, 5569230, 1132770]"
1879,"[1082185, 951590, 1133018, 976998, 933835]"
1880,"[1106523, 1133018, 908531, 883404, 1075368]"
1881,"[1082185, 995242, 6534178, 901062, 849843]"
1882,"[1070820, 883404, 994928, 1075368, 849843]"
1883,"[883404, 5569230, 1092026, 962229, 1085604]"
1884,"[1082185, 1029743, 6534178, 981760, 1022003]"
1885,"[1082185, 6534178, 1058997, 1070015, 6533889]"
1886,"[1106523, 844165, 1005186, 1028816, 1092026]"
1887,"[1126899, 908531, 849843, 1058997, 981760]"
1888,"[1106523, 995242, 923746, 908531, 1044078]"
1889,"[1082185, 995242, 1075368, 1048462, 1041259]"
1890,"[1082185, 961554, 1126899, 1003600, 1058997]"
1891,"[908531, 1082185, 995242, 1133018, 1106523]"
1892,"[1033615, 866227, 1133018, 1080414, 951590]"
1893,"[1082185, 1029743, 1106523, 6534178, 1058997]"
1894,"[1023958, 1106523, 1053690, 1005186, 951590]"
1895,"[1133018, 908531, 5569471, 1065593, 962229]"
1896,"[1082185, 1037840, 995242, 834484, 1075368]"
1897,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1898,"[1082185, 995242, 1005186, 981760, 911812]"
1899,"[1082185, 951590, 1029743, 1122358, 883932]"
1900,"[1082185, 1132771, 940947, 5569471, 1070820]"
1901,"[1082185, 995242, 1033615, 849843, 1005186]"
1902,"[1056509, 1077555, 1133018, 883404, 1058997]"
1903,"[1106523, 6534178, 1133018, 868764, 951590]"
1904,"[1058997, 995242, 883404, 1126899, 994928]"
1905,"[1029743, 1106523, 1070820, 1058997, 995242]"
1906,"[995242, 981760, 6534178, 849843, 1041259]"
1907,"[6534178, 916122, 1057260, 995242, 999971]"
1908,"[1082185, 1029743, 861272, 995242, 981760]"
1909,"[1133018, 994928, 1053763, 1044078, 5569230]"
1910,"[1082185, 1058997, 1126899, 824005, 1041259]"
1911,"[6534178, 1070820, 995242, 1058997, 1044078]"
1912,"[1106523, 1133018, 5569471, 1005186, 981760]"
1913,"[899624, 5568378, 981760, 1044078, 1033615]"
1914,"[1051069, 913785, 1082185, 1029743, 862349]"
1915,"[1070820, 6534178, 995785, 1026118, 894236]"
1916,"[1106523, 1133018, 1070015, 1053763, 849843]"
1917,"[923746, 1133018, 5978656, 840361, 1106523]"
1918,"[1082185, 1029743, 6534178, 868764, 890610]"
1919,"[1133018, 908531, 1026118, 1065593, 6534178]"
1920,"[995785, 1137688, 1127831, 862349, 1082185]"
1921,"[995242, 860776, 894236, 1133018, 1057260]"
1922,"[1082185, 849843, 1126899, 1058997, 1132771]"
1923,"[6534178, 961554, 866211, 847270, 1005186]"
1924,"[995242, 983584, 908531, 883404, 1133018]"
1925,"[1082185, 1106523, 6534178, 981760, 6034857]"
1926,"[6533889, 923746, 914190, 976199, 833025]"
1927,"[923746, 1029743, 1044078, 951590, 5585510]"
1928,"[908531, 1085604, 1053690, 862349, 983584]"
1929,"[913210, 933835, 981760, 951590, 929668]"
1930,"[1029743, 1106523, 1005186, 1075368, 951590]"
1931,"[1082185, 1133018, 849843, 840361, 923746]"
1932,"[1082185, 6534178, 1013321, 1022003, 951590]"
1933,"[1029743, 1106523, 6534178, 1005186, 849843]"
1934,"[1070820, 914190, 1005186, 6034857, 986912]"
1935,"[6533889, 5978656, 908318, 1005186, 1126899]"
1936,"[1029743, 6534178, 962229, 1085604, 971922]"
1937,"[860776, 826249, 962229, 862349, 5978656]"
1938,"[1029743, 5569230, 6034857, 1126899, 951590]"
1939,"[6534178, 859075, 833025, 995242, 883404]"
1940,"[1028816, 995785, 1026118, 1082185, 860776]"
1941,"[1044078, 1133018, 1106523, 883404, 8090521]"
1942,"[5569230, 1106523, 5585510, 883404, 1133018]"
1943,"[883404, 1029743, 1053763, 1106523, 6534178]"
1944,"[1082185, 1029743, 6534178, 878996, 1070820]"
1945,"[1029743, 1070820, 883404, 981760, 1065593]"
1946,"[923746, 1082185, 1070820, 862349, 987562]"
1947,"[1082185, 1040807, 933835, 5568378, 951590]"
1948,"[976998, 1062002, 1058997, 1028816, 840361]"
1949,"[1044078, 923746, 962229, 1080414, 981760]"
1950,"[1106523, 844165, 883404, 1070015, 999971]"
1951,"[1082185, 1055646, 1080414, 916122, 986947]"
1952,"[1029743, 6534178, 849843, 965766, 845208]"
1953,"[849843, 1057260, 834484, 951412, 1119051]"
1954,"[1005186, 1026118, 1028816, 1041259, 834484]"
1955,"[1082185, 1039156, 989101, 1133018, 883404]"
1956,"[5569471, 1070820, 1058997, 885290, 951590]"
1957,"[1082185, 1055646, 1029743, 5568378, 962229]"
1958,"[824005, 1005186, 1026118, 6034857, 1071939]"
1959,"[995242, 923746, 5569471, 1013321, 1022003]"
1960,"[862349, 1044078, 908531, 6534178, 1070820]"
1961,"[826249, 1106523, 849843, 1096036, 883404]"
1962,"[6534166, 976199, 1082185, 995242, 1005186]"
1963,"[834484, 859075, 903325, 5569471, 861272]"
1964,"[979707, 861272, 860776, 1022254, 1062002]"
1965,"[1058997, 5978656, 1082185, 908531, 866227]"
1966,"[1082185, 1070820, 862349, 878996, 986947]"
1967,"[6534178, 995242, 849843, 860776, 1056509]"
1968,"[995242, 849843, 1122358, 916122, 840361]"
1969,"[1029743, 995242, 860776, 1065593, 826249]"
1970,"[1133018, 883404, 5569230, 1092026, 1033615]"
1971,"[899624, 1029743, 1070820, 6534178, 1058997]"
1972,"[6534166, 1133018, 1106523, 1058997, 860776]"
1973,"[1082185, 899624, 1133018, 981760, 995785]"
1974,"[1082185, 6534178, 995242, 6533889, 981760]"
