user_id,recomendations
1511,"[874972, 1042438, 5569471, 1004097, 952317]"
1512,"[874972, 1082185, 1058997, 944139, 1082185]"
1513,"[874972, 903325, 985999, 1119051, 5591814]"
1514,"[874972, 1058997, 1081177, 885863, 9836460]"
1515,"[1034176, 986912, 861445, 15717057, 864279]"
1516,"[874972, 1082185, 1029743, 1127831, 951590]"
1517,"[10150194, 981760, 844179, 862349, 908531]"
1518,"[874972, 981760, 962229, 1029743, 5585510]"
1519,"[874972, 1070820, 970030, 1135476, 854754]"
1520,"[874972, 995242, 1071939, 826249, 1082185]"
1521,"[874972, 1082185, 1133018, 854852, 1053690]"
1522,"[874972, 1082185, 1029743, 1127831, 951590]"
1523,"[1139216, 995242, 923746, 1077555, 851287]"
1524,"[874972, 1082185, 5568378, 1126899, 840361]"
1525,"[848029, 1029743, 1082185, 840361, 859075]"
1526,"[874972, 866211, 6034857, 986912, 1077555]"
1527,"[1108094, 995242, 981760, 1082185, 5569230]"
1528,"[874972, 995242, 1053690, 983584, 1075368]"
1529,"[849202, 1126899, 961554, 1082185, 866211]"
1530,"[874972, 961554, 1081177, 1082185, 907099]"
1531,"[874972, 1082185, 961554, 1000237, 907625]"
1532,"[874972, 995242, 951590, 965766, 979707]"
1533,"[874972, 919423, 883404, 1082185, 1029743]"
1534,"[874972, 1082185, 1127831, 1070820, 6034857]"
1535,"[874972, 899624, 1122358, 1101173, 844165]"
1536,"[874972, 981760, 840361, 1029743, 8090537]"
1537,"[848029, 1106523, 5568378, 1096036, 923746]"
1538,"[874972, 1082185, 1029743, 1127831, 951590]"
1540,"[874972, 8090537, 993638, 990797, 861675]"
1541,"[849202, 1082185, 5568378, 1029743, 844179]"
1542,"[938138, 1133018, 823721, 821083, 896085]"
1543,"[9835223, 995242, 5568378, 833025, 965766]"
1544,"[874972, 1082185, 1029743, 1127831, 951590]"
1545,"[874972, 1106523, 1082185, 1029743, 1106523]"
1546,"[874972, 1068719, 12302069, 909894, 917816]"
1547,"[874972, 1053690, 5569327, 995242, 1051211]"
1548,"[1000753, 995242, 951590, 1082185, 859075]"
1549,"[874972, 840361, 1122358, 986912, 933060]"
1550,"[874972, 1082185, 1133018, 1044078, 840361]"
1551,"[874972, 1082185, 1029743, 1127831, 951590]"
1552,"[874972, 951590, 865456, 1029743, 5568729]"
1553,"[874972, 1068719, 981760, 908531, 990797]"
1554,"[874972, 1082185, 1029743, 1127831, 951590]"
1555,"[874972, 888054, 1082185, 1029743, 1106523]"
1556,"[874972, 880150, 858373, 995242, 1014948]"
1557,"[874972, 1028816, 12263788, 1106523, 1082185]"
1558,"[874972, 1029743, 1082185, 866211, 1127831]"
1559,"[874972, 1075368, 1053690, 1028816, 1026118]"
1560,"[9524291, 965766, 1092937, 1098066, 1021519]"
1561,"[874972, 1082185, 1029743, 1127831, 951590]"
1562,"[874972, 1106523, 1127831, 1082185, 951590]"
1563,"[874972, 981760, 1126899, 1039156, 1004906]"
1564,"[874972, 1004906, 1082185, 1029743, 1106523]"
1565,"[874972, 1082185, 1029743, 1127831, 951590]"
1566,"[849202, 1044078, 844179, 979707, 1136257]"
1567,"[848029, 862682, 862826, 1082185, 1133018]"
1568,"[874972, 1133018, 1004906, 833025, 6514160]"
1569,"[874972, 995242, 1042616, 1082185, 1029743]"
1570,"[874972, 13842090, 1082185, 1029743, 1106523]"
1571,"[874972, 981760, 8090509, 1082185, 1029743]"
1572,"[12262830, 1082185, 1096036, 1044078, 5569230]"
1573,"[874972, 1082185, 1029743, 1127831, 951590]"
1574,"[874972, 1082185, 1029743, 1127831, 951590]"
1575,"[874972, 1082185, 862349, 903325, 979707]"
1576,"[874972, 995242, 1082185, 981760, 961554]"
1577,"[874972, 1038462, 1006483, 1082185, 1029743]"
1578,"[874972, 1044078, 1130858, 1110042, 873203]"
1579,"[830740, 961554, 840361, 1082185, 995242]"
1580,"[874972, 1044078, 896369, 921836, 1111072]"
1581,"[874972, 1029743, 1082185, 8090536, 883068]"
1582,"[874972, 1082185, 1029743, 1127831, 951590]"
1583,"[874972, 1082185, 1029743, 1127831, 951590]"
1584,"[874972, 1029743, 1082185, 840361, 916122]"
1585,"[874972, 1082185, 840361, 916122, 1056509]"
1586,"[874972, 1082185, 1029743, 1127831, 951590]"
1587,"[874972, 840361, 1051211, 831509, 1006878]"
1588,"[874972, 901062, 1014509, 1082185, 845208]"
1589,"[874972, 1082185, 1029743, 1127831, 951590]"
1590,"[874972, 1082185, 961554, 1070820, 866211]"
1591,"[874972, 866211, 862349, 1082185, 987562]"
1592,"[874972, 1127179, 902856, 825365, 1048727]"
1593,"[874972, 995242, 1082185, 981760, 840361]"
1594,"[863762, 1106523, 1096036, 1101010, 986912]"
1595,"[874972, 1082185, 951590, 1006184, 1038985]"
1596,"[826666, 1082185, 916122, 883932, 902172]"
1597,"[874972, 1082185, 1029743, 1127831, 951590]"
1598,"[1000753, 916122, 862349, 1044078, 951590]"
1599,"[982469, 951590, 840361, 1068719, 1043590]"
1600,"[874972, 837751, 934427, 948384, 960791]"
1601,"[874972, 1082185, 1029743, 1127831, 951590]"
1602,"[874972, 995242, 1081177, 1082185, 962568]"
1603,"[874972, 1082185, 1029743, 1127831, 951590]"
1604,"[874972, 944486, 879528, 1051211, 832678]"
1605,"[874972, 1082185, 1029743, 1127831, 951590]"
1606,"[874972, 1082185, 1029743, 1127831, 951590]"
1607,"[874972, 5569230, 844165, 8069350, 1082185]"
1608,"[874972, 1082185, 1133018, 845208, 1022254]"
1609,"[874972, 916122, 951412, 1029743, 1082185]"
1610,"[874972, 1082185, 1029743, 1127831, 951590]"
1611,"[874972, 995242, 1044078, 981760, 907625]"
1612,"[874972, 866211, 862349, 1082185, 854852]"
1613,"[874972, 1082185, 1106523, 1127831, 951590]"
1614,"[874972, 1003188, 999250, 1082185, 1082185]"
1615,"[874972, 1082185, 1106523, 1127831, 951590]"
1616,"[874972, 1082185, 1029743, 1127831, 951590]"
1617,"[874972, 1082185, 1029743, 1127831, 951590]"
1618,"[874972, 862349, 901062, 1082185, 981760]"
1619,"[874972, 981760, 854852, 1082185, 1044078]"
1620,"[874972, 1106523, 1044078, 5568378, 899624]"
1621,"[874972, 1106523, 1068719, 1101010, 832678]"
1622,"[874972, 995242, 981760, 1082185, 1062002]"
1623,"[874972, 1082185, 1068719, 1106523, 1044078]"
1624,"[874972, 929433, 993638, 1082185, 1029743]"
1625,"[874972, 1082185, 1029743, 1127831, 951590]"
1626,"[874972, 1082185, 1029743, 1127831, 951590]"
1627,"[874972, 1082185, 903325, 962568, 1026118]"
1628,"[874972, 1058997, 1074524, 1037894, 823099]"
1629,"[874972, 1082185, 1029743, 1127831, 951590]"
1630,"[1000753, 866211, 923746, 1082185, 993638]"
1631,"[874972, 1082185, 1004906, 1029743, 961554]"
1632,"[874972, 1082185, 1029743, 1106523, 1127831]"
1633,"[874972, 995242, 845208, 1082185, 981760]"
1634,"[825343, 995242, 859075, 1082185, 8090537]"
1635,"[874972, 1082185, 1106523, 1127831, 951590]"
1637,"[874972, 981760, 1039156, 934399, 859427]"
1638,"[874972, 862349, 901666, 882247, 1025641]"
1639,"[874972, 1082185, 1029743, 1127831, 951590]"
1640,"[874972, 1106523, 1093603, 989069, 999270]"
1641,"[874972, 921836, 1076875, 1126899, 854852]"
1642,"[874972, 1133018, 951590, 1082185, 845208]"
1643,"[874972, 1133018, 893018, 844165, 898068]"
1644,"[874972, 1082185, 1029743, 1106523, 1127831]"
1645,"[874972, 933835, 1137775, 1131321, 854754]"
1646,"[874972, 1070820, 1082185, 1029743, 1106523]"
1647,"[874972, 1082185, 1029743, 1106523, 1127831]"
1648,"[874972, 914754, 1011876, 998444, 1082185]"
1649,"[874972, 1082185, 1133018, 903325, 951412]"
1650,"[874972, 854852, 1071939, 903325, 6034857]"
1651,"[874972, 1082185, 1029743, 1106523, 1127831]"
1652,"[1034176, 1106523, 1082185, 1029743, 1106523]"
1653,"[9835223, 995242, 866211, 1082185, 5569230]"
1654,"[874972, 887102, 1082185, 1029743, 1106523]"
1655,"[874972, 1082185, 1029743, 1127831, 951590]"
1656,"[874972, 1082185, 1029743, 1127831, 951590]"
1657,"[874972, 1106523, 1096036, 1004906, 1037863]"
1658,"[833940, 1039156, 1138443, 1068719, 1006184]"
1659,"[874972, 961554, 866211, 1044078, 6034857]"
1660,"[874972, 1043590, 826249, 1082185, 1029743]"
1661,"[874972, 1082185, 1029743, 1127831, 951590]"
1662,"[874972, 1135476, 850562, 1126899, 12988031]"
1663,"[874972, 1004906, 1006483, 1082185, 1029743]"
1664,"[1000753, 1082185, 916122, 862349, 923746]"
1665,"[874972, 995242, 907099, 957741, 837751]"
1666,"[874972, 962229, 1082185, 1029743, 1106523]"
1667,"[874972, 1082185, 1029743, 1127831, 951590]"
1668,"[874972, 1082185, 1029743, 1106523, 1127831]"
1669,"[874972, 1126899, 1019247, 879506, 829323]"
1670,"[874972, 1082185, 1029743, 1127831, 951590]"
1671,"[874972, 1029743, 1127831, 1082185, 951590]"
1672,"[874972, 1082185, 1029743, 1106523, 1127831]"
1673,"[1038663, 1133018, 979707, 1053690, 824005]"
1674,"[874972, 1082185, 1029743, 1127831, 951590]"
1675,"[874972, 1082185, 1029743, 1127831, 951590]"
1676,"[874972, 854852, 6034857, 1082185, 961554]"
1677,"[829291, 916122, 983584, 1082185, 995242]"
1678,"[874972, 1082185, 1029743, 1127831, 951590]"
1679,"[874972, 1082185, 1029743, 1127831, 951590]"
1680,"[938138, 1082185, 840361, 1126899, 859075]"
1681,"[874972, 1106523, 1127831, 1082185, 951590]"
1682,"[874972, 1082185, 1029743, 1127831, 951590]"
1683,"[874972, 5569471, 9926758, 955370, 9833277]"
1684,"[874972, 995242, 1082185, 840361, 844179]"
1685,"[874972, 1029743, 1082185, 962568, 909714]"
1686,"[874972, 933835, 1018740, 986912, 825365]"
1687,"[874972, 866211, 916122, 832678, 872137]"
1688,"[874972, 1075368, 1082185, 1029743, 1106523]"
1689,"[874972, 1076056, 1082185, 1029743, 1106523]"
1690,"[9553176, 928049, 1082185, 1029743, 1106523]"
1691,"[874972, 1082185, 1029743, 1127831, 951590]"
1692,"[874972, 1029743, 1076056, 863802, 866540]"
1693,"[874972, 1082185, 1070820, 866211, 1110572]"
1694,"[874972, 5568378, 1053690, 1133018, 1044078]"
1695,"[874972, 1082185, 1029743, 1106523, 1127831]"
1696,"[874972, 888543, 822346, 10457519, 1082185]"
1697,"[874972, 844179, 5568378, 857503, 1136257]"
1698,"[874972, 1106523, 844179, 1043590, 987562]"
1699,"[874972, 986912, 840361, 1101173, 12810393]"
1700,"[874972, 828867, 1042942, 876932, 8019716]"
1701,"[874972, 995242, 1082185, 5569230, 1082185]"
1702,"[874972, 1082185, 1029743, 1127831, 951590]"
1703,"[874972, 986912, 901062, 1106523, 5592931]"
1704,"[874972, 1135476, 914190, 1082185, 1029743]"
1705,"[874972, 1029743, 828867, 947658, 843898]"
1706,"[874972, 1133018, 913210, 876932, 1048440]"
1707,"[874972, 1029743, 13842214, 1050851, 926905]"
1708,"[874972, 1082185, 995242, 944534, 987562]"
1709,"[874972, 1029743, 979707, 1011300, 862732]"
1710,"[874972, 916122, 1133018, 1082185, 854852]"
1711,"[874972, 1082185, 1029743, 1127831, 951590]"
1712,"[874972, 5568378, 1137775, 840361, 847344]"
1713,"[874972, 1082185, 1029743, 1106523, 1127831]"
1714,"[874972, 1082185, 1029743, 1127831, 951590]"
1715,"[874972, 1082185, 1029743, 1106523, 1127831]"
1716,"[874972, 1082185, 859075, 1043590, 870547]"
1717,"[874972, 995242, 870547, 899682, 14077333]"
1718,"[874972, 1019247, 1131321, 947201, 905817]"
1719,"[874972, 1029743, 1082185, 857503, 899624]"
1720,"[874972, 1082185, 933835, 1070820, 859075]"
1721,"[874972, 1082185, 1029743, 1106523, 1127831]"
1722,"[874972, 840361, 1058997, 962568, 944534]"
1723,"[874972, 880150, 832001, 922561, 1027092]"
1724,"[874972, 5592931, 995965, 1102959, 12262992]"
1725,"[874972, 1082185, 1029743, 1127831, 951590]"
1726,"[874972, 1029743, 854852, 866211, 1101173]"
1728,"[874972, 1031864, 891505, 1082185, 1029743]"
1729,"[1054402, 1082185, 1065380, 844165, 1082185]"
1730,"[874972, 1082185, 1029743, 1106523, 1127831]"
1731,"[874972, 1082185, 1133018, 866211, 987562]"
1732,"[874972, 995242, 840361, 1082185, 961554]"
1733,"[874972, 13842088, 5566472, 879755, 894439]"
1734,"[874972, 1122568, 879755, 1082185, 1029743]"
1735,"[1022428, 1029743, 981760, 1082185, 854852]"
1736,"[874972, 1082185, 1029743, 1127831, 951590]"
1737,"[874972, 866211, 962568, 914190, 1013641]"
1738,"[874972, 981760, 965766, 940766, 999270]"
1739,"[874972, 1106523, 5568378, 1096036, 962229]"
1740,"[874972, 1082185, 862349, 1075368, 1096036]"
1741,"[874972, 1082185, 1029743, 1127831, 951590]"
1742,"[874972, 993638, 1081853, 7443013, 929018]"
1743,"[874972, 940947, 990797, 856772, 927291]"
1744,"[874972, 1082185, 1029743, 1127831, 951590]"
1745,"[874972, 1085333, 9911484, 871756, 923746]"
1746,"[874972, 1082185, 1029743, 1127831, 951590]"
1747,"[826666, 825343, 1099089, 1082185, 1029743]"
1748,"[874972, 1133018, 916122, 844179, 1096036]"
1749,"[874972, 1029743, 951590, 962568, 8090537]"
1750,"[874972, 916122, 909714, 1082185, 981760]"
1751,"[874972, 1133018, 840361, 5569230, 1053690]"
1752,"[874972, 981760, 1043590, 1106523, 951590]"
1753,"[874972, 941741, 1077373, 1082185, 1029743]"
1754,"[874972, 995242, 844179, 6034857, 1043590]"
1755,"[874972, 1082185, 5569230, 951590, 12810393]"
1756,"[874972, 1065593, 952972, 1082185, 1029743]"
1757,"[874972, 1082185, 1029743, 1127831, 951590]"
1758,"[874972, 908531, 5568378, 1126899, 1132771]"
1759,"[874972, 1058997, 880150, 1082185, 923746]"
1760,"[874972, 1070820, 906838, 1082185, 1029743]"
1761,"[1013928, 981760, 1082185, 1068719, 1133018]"
1762,"[1021324, 995242, 981760, 1082185, 844179]"
1763,"[874972, 957736, 1037840, 1106523, 979707]"
1764,"[874972, 1082185, 1058997, 1075368, 840361]"
1765,"[829291, 1082185, 1058997, 859075, 844179]"
1766,"[874972, 1043590, 8090537, 819978, 922561]"
1767,"[874972, 5568378, 873627, 847982, 906262]"
1768,"[874972, 900802, 10457044, 891961, 13007846]"
1769,"[12810464, 1082185, 866211, 981760, 6034857]"
1770,"[874972, 995242, 903325, 1082185, 833025]"
1771,"[874972, 1082185, 1029743, 1127831, 951590]"
1772,"[874972, 1029743, 1127831, 1082185, 951590]"
1773,"[874972, 916122, 903325, 1056509, 834117]"
1774,"[874972, 1106523, 1082185, 1068719, 981760]"
1775,"[874972, 981760, 983584, 1082185, 923746]"
1776,"[874972, 1029743, 981760, 1082185, 866211]"
1777,"[874972, 1082185, 1029743, 1127831, 951590]"
1778,"[874972, 852856, 1082185, 1029743, 1106523]"
1779,"[874972, 862349, 1076195, 909894, 910439]"
1780,"[874972, 1106523, 990797, 5569327, 909714]"
1781,"[874972, 1082185, 961554, 854852, 1004906]"
1782,"[874972, 1082185, 1029743, 1127831, 951590]"
1783,"[874972, 951590, 1058997, 981760, 976199]"
1784,"[874972, 1082185, 1126899, 961554, 1042438]"
1785,"[874972, 1082185, 1131321, 878996, 901666]"
1786,"[874972, 1082185, 1029743, 1127831, 951590]"
1787,"[874972, 995242, 1114597, 1000908, 10457128]"
1788,"[874972, 866211, 979707, 995242, 909714]"
1789,"[874972, 1133018, 5565352, 1082185, 1029743]"
1790,"[874972, 899624, 5569327, 951590, 819978]"
1791,"[948670, 995242, 1082185, 1039156, 976199]"
1792,"[874972, 5569230, 892531, 1075368, 890695]"
1793,"[874972, 1029743, 840361, 859075, 1043590]"
1794,"[874972, 1106523, 990797, 893018, 1102416]"
1795,"[874972, 1082185, 986912, 862349, 1004906]"
1796,"[849202, 5568378, 844179, 5569230, 987562]"
1797,"[874972, 1082185, 981760, 854852, 903325]"
1798,"[874972, 1070820, 857503, 1082185, 866211]"
1799,"[874972, 1082185, 1029743, 1127831, 951590]"
1800,"[981677, 1082185, 9420314, 908531, 9859182]"
1801,"[874972, 859010, 890999, 1116635, 1085604]"
1802,"[874972, 856772, 1003487, 885290, 7441210]"
1803,"[939860, 5585510, 1022254, 847982, 1138292]"
1804,"[981677, 1082185, 981760, 995242, 1068719]"
1805,"[874972, 1082185, 1029743, 1106523, 1127831]"
1806,"[874972, 1126899, 839094, 1018600, 990004]"
1807,"[874972, 976199, 962568, 1058997, 923746]"
1808,"[874972, 9926758, 863802, 1098066, 949023]"
1809,"[874972, 1082185, 1068719, 995242, 840361]"
1810,"[864893, 1029743, 840361, 845208, 899624]"
1811,"[874972, 1082185, 1029743, 1106523, 1127831]"
1812,"[836445, 961554, 962568, 1062966, 892573]"
1813,"[874972, 1082185, 1029743, 1127831, 951590]"
1814,"[874972, 844179, 845208, 1081177, 865705]"
1815,"[829291, 1029743, 916122, 961554, 899624]"
1816,"[1129049, 1070820, 1136257, 5569845, 1077555]"
1817,"[874972, 1037863, 1053690, 1082185, 5569327]"
1818,"[874972, 1029743, 8019716, 869622, 1082185]"
1819,"[874972, 1082185, 1029743, 1127831, 951590]"
1820,"[874972, 1106523, 951590, 1082185, 1127831]"
1821,"[12810464, 866211, 1004906, 1106523, 1082185]"
1822,"[1038663, 859075, 913785, 844179, 978077]"
1823,"[848029, 880150, 905868, 1082185, 1070820]"
1824,"[874972, 1106523, 916122, 933835, 5568378]"
1825,"[874972, 1082185, 1029743, 1127831, 951590]"
1826,"[874972, 5592931, 822785, 995242, 859075]"
1827,"[874972, 1082185, 1029743, 1127831, 951590]"
1828,"[874972, 1082185, 1029743, 1127831, 951590]"
1829,"[874972, 845208, 1037863, 995242, 1082185]"
1830,"[874972, 1082185, 1029743, 1127831, 951590]"
1831,"[825343, 1058997, 903325, 1082185, 6034857]"
1832,"[874972, 961554, 1058997, 1082185, 840361]"
1833,"[874972, 1133018, 844179, 908531, 979707]"
1834,"[874972, 1029743, 951590, 1082185, 1127831]"
1835,"[874972, 1058997, 1082185, 1068719, 916122]"
1836,"[874972, 961554, 833025, 1082185, 1058997]"
1837,"[874972, 995242, 854852, 979707, 821083]"
1838,"[9524291, 859075, 833025, 993638, 897125]"
1839,"[874972, 1133018, 9526673, 1025628, 1011141]"
1840,"[874972, 1082185, 1029743, 1127831, 951590]"
1841,"[874972, 1082185, 986912, 1037863, 872137]"
1842,"[874972, 1082185, 1029743, 1127831, 951590]"
1843,"[874972, 1082185, 951590, 940947, 1050851]"
1844,"[874972, 9673969, 5570882, 1089568, 1082185]"
1845,"[874972, 1082185, 1135476, 1126899, 878996]"
1846,"[874972, 1082185, 908531, 1082185, 1029743]"
1847,"[872342, 1133018, 840361, 951590, 908531]"
1848,"[874972, 5569471, 910473, 986912, 957736]"
1849,"[829291, 995242, 898068, 1046584, 900586]"
1850,"[956599, 1082185, 862349, 840361, 916122]"
1851,"[874972, 1082185, 1029743, 1127831, 951590]"
1852,"[874972, 1106523, 951590, 1082185, 1127831]"
1853,"[9655679, 1029743, 981760, 819765, 959179]"
1854,"[874972, 995242, 1082185, 1068719, 1096036]"
1855,"[874972, 1082185, 1029743, 1127831, 951590]"
1856,"[874972, 1106523, 1044078, 1096036, 1037863]"
1857,"[874972, 893501, 1082185, 1029743, 1106523]"
1858,"[874972, 1058997, 1081177, 1026118, 1062002]"
1859,"[874972, 1082185, 1029743, 1127831, 951590]"
1860,"[874972, 1082185, 1029743, 1127831, 951590]"
1861,"[874972, 995242, 866211, 844179, 1004906]"
1862,"[874972, 995242, 1082185, 854852, 970202]"
1863,"[874972, 1082185, 1029743, 1127831, 951590]"
1864,"[874972, 995242, 903325, 1082185, 961554]"
1865,"[874972, 1082185, 957736, 986912, 862349]"
1866,"[874972, 1082185, 1029743, 1127831, 951590]"
1867,"[12810464, 844179, 12810393, 1082185, 1029743]"
1868,"[1000753, 1133018, 898068, 1106301, 999270]"
1869,"[848029, 844179, 1058997, 6034857, 1043590]"
1870,"[874972, 1082185, 1029743, 1127831, 951590]"
1871,"[874972, 1082185, 942045, 826144, 1082185]"
1872,"[874972, 1082185, 1058997, 962568, 878996]"
1873,"[874972, 908531, 12810393, 962229, 926905]"
1874,"[874972, 1082185, 1029743, 1127831, 951590]"
1875,"[874972, 1082185, 1029743, 1127831, 951590]"
1877,"[874972, 960791, 1125278, 1082185, 1029743]"
1878,"[874972, 1082185, 1029743, 1127831, 951590]"
1879,"[874972, 981760, 974108, 1082185, 1133018]"
1880,"[1065017, 1133018, 5568378, 908531, 965766]"
1881,"[874972, 937301, 1089025, 995242, 1082185]"
1882,"[874972, 1029743, 5568378, 5569230, 962229]"
1883,"[874972, 1068719, 1133018, 5568378, 844179]"
1884,"[874972, 1082185, 1029743, 1106523, 1127831]"
1885,"[874972, 1082185, 1029743, 1106523, 1127831]"
1886,"[874972, 883404, 1082185, 1029743, 1106523]"
1887,"[874972, 866211, 878996, 1082185, 1029743]"
1888,"[874972, 1082185, 1029743, 1127831, 951590]"
1889,"[874972, 1132771, 865456, 914190, 944836]"
1890,"[874972, 1082185, 916122, 1058997, 833025]"
1891,"[874972, 1022340, 1082185, 1029743, 1106523]"
1892,"[874972, 885290, 1021116, 856252, 851676]"
1893,"[874972, 1082185, 1029743, 1127831, 951590]"
1894,"[874972, 1082185, 1029743, 1127831, 951590]"
1895,"[874972, 1133018, 949965, 987562, 819765]"
1896,"[874972, 995242, 866211, 1082185, 854852]"
1898,"[874972, 1057260, 1135476, 6633224, 1104414]"
1899,"[874972, 923746, 883932, 1082185, 1029743]"
1900,"[874972, 1082185, 933835, 1070820, 971922]"
1901,"[12810464, 1044078, 987562, 1106523, 1082185]"
1902,"[874972, 1082185, 1029743, 1127831, 951590]"
1903,"[874972, 5569327, 1031831, 917033, 1101567]"
1904,"[874972, 998556, 1082185, 1029743, 1106523]"
1905,"[874972, 1082185, 1029743, 1127831, 951590]"
1906,"[12810391, 981760, 1004906, 995242, 844179]"
1907,"[12810391, 1082185, 981760, 1029743, 951590]"
1908,"[874972, 1106523, 1127831, 1082185, 951590]"
1909,"[874972, 6553737, 6773108, 1082185, 1029743]"
1910,"[874972, 1082185, 1029743, 1127831, 951590]"
1911,"[874972, 1029743, 1044078, 840361, 5568378]"
1912,"[938138, 5585510, 1082212, 904105, 902094]"
1913,"[874972, 1082185, 1029743, 1127831, 951590]"
1914,"[948670, 894439, 892573, 1082185, 1029743]"
1915,"[874972, 1082185, 1029743, 1127831, 951590]"
1916,"[874972, 940700, 983936, 13115501, 939965]"
1917,"[975085, 1133018, 1056509, 923746, 961792]"
1918,"[874972, 995242, 1082185, 1029743, 1106523]"
1919,"[1103513, 1133018, 961554, 981760, 5568378]"
1920,"[874972, 854852, 976199, 862349, 979707]"
1921,"[874972, 1082185, 1029743, 1127831, 951590]"
1922,"[874972, 862349, 1061394, 1082185, 1117219]"
1923,"[874972, 1082185, 1053690, 901062, 979707]"
1924,"[874972, 866211, 908531, 1082185, 995242]"
1925,"[874972, 1042942, 1082185, 1029743, 1106523]"
1926,"[874972, 844179, 6034857, 901062, 923746]"
1927,"[9835223, 933835, 987562, 951590, 1053690]"
1928,"[874972, 1082185, 862349, 908531, 896369]"
1929,"[874972, 903325, 933835, 1106523, 951590]"
1930,"[874972, 5569230, 971922, 5585510, 5569327]"
1931,"[12262830, 1130858, 1123842, 1082185, 1067749]"
1932,"[874972, 852856, 1111722, 853172, 1082185]"
1933,"[874972, 1082185, 1127831, 1029743, 951590]"
1934,"[874972, 1029743, 1127831, 1082185, 951590]"
1935,"[874972, 845208, 961554, 1126899, 986912]"
1936,"[874972, 1029743, 844179, 1096036, 962229]"
1937,"[874972, 862349, 1004906, 999104, 962229]"
1938,"[874972, 1082185, 1029743, 1127831, 951590]"
1939,"[874972, 995242, 1044078, 1004906, 896085]"
1940,"[874972, 1082185, 1037863, 845208, 1026118]"
1941,"[874972, 896369, 8090509, 1133018, 1044078]"
1942,"[1021324, 1133018, 1110572, 5569230, 845208]"
1943,"[874972, 8090537, 1011300, 1029743, 1092026]"
1944,"[14106445, 845208, 878996, 1082185, 1029743]"
1945,"[874972, 1082185, 1029743, 1106523, 1127831]"
1946,"[874972, 1135476, 896369, 1082185, 923746]"
1947,"[1134678, 1082185, 5568378, 1126899, 840361]"
1948,"[874972, 961554, 824005, 916993, 1062002]"
1949,"[874972, 1133018, 951590, 1043590, 9527159]"
1950,"[874972, 995242, 1044078, 883404, 866528]"
1951,"[874972, 1082185, 1029743, 1106523, 1127831]"
1952,"[1000753, 1029743, 899624, 834117, 1008814]"
1953,"[874972, 1081177, 832678, 986912, 871756]"
1954,"[825343, 1082185, 1044078, 844179, 866211]"
1955,"[874972, 903325, 1117514, 1082185, 1055504]"
1956,"[874972, 1044078, 923746, 834117, 865528]"
1957,"[874972, 995242, 1082185, 951590, 908531]"
1958,"[874972, 1082185, 1029743, 1106523, 1127831]"
1959,"[874972, 1082185, 1029743, 1106523, 1127831]"
1960,"[874972, 1044078, 862349, 859075, 8090537]"
1961,"[874972, 1029743, 893018, 5569327, 909714]"
1962,"[874972, 844179, 833025, 995242, 944534]"
1963,"[874972, 840361, 862349, 859075, 903325]"
1964,"[874972, 1037863, 984715, 1002771, 14077333]"
1965,"[874972, 840361, 1044078, 1082185, 1053690]"
1966,"[956599, 944317, 897954, 1082185, 878442]"
1967,"[874972, 961554, 6034857, 1122358, 896369]"
1968,"[874972, 995242, 1082185, 923746, 13417846]"
1969,"[874972, 995242, 1044078, 908531, 844165]"
1970,"[874972, 1053690, 7147145, 1082185, 1029743]"
1971,"[874972, 7139529, 945805, 899624, 921744]"
1972,"[874972, 1082185, 1029743, 1127831, 951590]"
1973,"[874972, 1082185, 1029743, 1127831, 951590]"
1974,"[874972, 1082185, 1029743, 1127831, 951590]"
1975,"[874972, 961554, 5568378, 1082185, 995242]"
1976,"[874972, 916122, 1110572, 1133018, 1096036]"
1977,"[874972, 1082185, 1029743, 1127831, 951590]"
1978,"[1000753, 840361, 981086, 879506, 6391134]"
1979,"[874972, 1082185, 1082185, 1029743, 1106523]"
1980,"[874972, 1082185, 1106523, 1127831, 951590]"
1981,"[12810389, 1029743, 1082185, 840361, 903325]"
1982,"[874972, 1082185, 1029743, 1106523, 1127831]"
1983,"[874972, 1038462, 843744, 5569230, 869622]"
1984,"[874972, 1082185, 1029743, 1127831, 951590]"
1985,"[874972, 951590, 1131321, 1106523, 1082185]"
1986,"[874972, 1082185, 1029743, 1127831, 951590]"
1987,"[874972, 844179, 1058997, 871636, 907625]"
1988,"[874972, 1082185, 866211, 1106523, 840361]"
1989,"[970747, 1082185, 901062, 871756, 1062002]"
1990,"[874972, 1082185, 1034686, 1029743, 1067749]"
1991,"[874972, 1082185, 1029743, 1106523, 1127831]"
1992,"[874972, 1030981, 950894, 1082185, 1029743]"
1993,"[874972, 1133018, 1044078, 821344, 1105623]"
1994,"[874972, 1070820, 953180, 909249, 1102067]"
1995,"[874972, 995242, 866211, 1082185, 845208]"
1996,"[874972, 1082185, 981760, 1058997, 854852]"
1997,"[874972, 1082185, 1058997, 1110572, 903325]"
1998,"[12262830, 5569230, 908531, 1133018, 1053690]"
1999,"[874972, 995242, 911470, 1109948, 849843]"
2000,"[874972, 1082185, 1029743, 1106523, 1127831]"
2001,"[874972, 1082185, 866211, 859075, 1135476]"
2002,"[874972, 1082185, 1029743, 1127831, 951590]"
2003,"[874972, 1082185, 901062, 1058997, 1136257]"
2004,"[874972, 854852, 899624, 995242, 5568378]"
2005,"[874972, 995242, 840361, 845208, 5569327]"
2006,"[829291, 1029743, 1082185, 844179, 923746]"
